successorfail,moneygoal,image,projectdetail,riskchallengedetail,numberofpackage,avemoneypackage,minmoneypackage,maxmoneypackage,category
1,500000,53,2253,0,11,27930,800,80000,ファッション
1,3000000,19,1556,0,18,61111,5000,200000,お笑い・エンタメ
0,500000,32,2932,0,5,19400,2000,50000,コスメ・ビューティー
1,300000,23,946,0,8,26673,3000,51840,プロダクト
0,2740000,26,857,0,6,8250,500,30000,地域活性化
1,1000000,17,2596,0,11,26863,2500,100000,教育
0,200000,6,808,0,7,7725,1000,30000,コスメ・ビューティー
1,300000,12,1174,0,7,29428,1000,150000,フード
1,500000,20,1416,0,6,23000,5000,30000,フード
1,300000,25,1145,0,5,15366,12636,17200,ファッション
0,500000,14,990,0,7,29428,5000,100000,スタートアップ
0,600000,38,2566,0,8,7300,1940,15790,プロダクト
1,200000,24,902,0,6,4850,2480,8340,プロダクト
1,500000,18,1104,0,6,22129,8888,50000,レストラン・バー
1,209700,30,2761,0,2,6995,6990,7000,プロダクト
0,1000000,27,1438,0,5,8960,5800,15000,フード
1,1000000,32,1977,0,11,73909,3000,300000,レストラン・バー
1,1000000,25,2675,0,8,10000,4000,19000,プロダクト
1,150000,23,1350,0,4,9144,2888,26950,プロダクト
1,1000000,33,1891,0,6,35583,6000,100000,フード
0,500000,28,1408,0,2,20520,19440,21600,ファッション
1,500000,19,1400,0,14,24194,1572,48860,プロダクト
1,150000,21,1436,0,6,28200,3800,100000,プロダクト
0,1058400,20,561,0,1,105840,105840,105840,プロダクト
0,500000,43,1005,0,3,25000,20000,30000,ファッション
0,300000,24,1073,0,11,6673,500,18200,プロダクト
1,324000,18,1477,0,9,53352,28728,86184,ファッション
1,300000,16,1075,0,7,71142,3000,300000,地域活性化
1,300000,21,1524,0,5,18480,2700,46000,プロダクト
0,3000000,16,1398,0,13,214307,5000,700000,社会貢献
0,1000000,15,1167,0,4,44820,6480,108000,地域活性化
0,1000000,18,980,0,6,248333,10000,1000000,スポーツ
1,360000,11,1243,0,16,8475,500,37500,スポーツ
1,20000000,3,837,0,9,542555,3000,3000000,演劇・パフォーマンス
0,1000000,21,979,0,5,3726,1610,9200,プロダクト
1,300000,50,1846,0,6,47883,4550,253500,プロダクト
1,100000,25,762,0,7,10225,6980,15000,プロダクト
0,600000,23,1680,0,2,18500,15000,22000,フード
1,50000,20,677,0,2,750,500,1000,プロダクト
0,1000000,26,1161,0,9,120480,1080,540000,ファッション
0,6000000,27,1961,0,10,135500,3000,1000000,スポーツ
1,2000000,27,896,0,4,11036,6885,17010,プロダクト
1,300000,11,926,0,16,5437,1000,6000,フード
1,200000,31,1410,0,10,19870,1500,58900,ファッション
0,300000,6,697,0,3,21600,12960,29160,ファッション
1,1000000,25,2039,0,2,49700,39800,59600,プロダクト
0,1000000,21,1942,0,2,10000,8000,12000,フード
1,1000000,22,2073,0,5,73440,23900,239000,プロダクト
1,200000,31,1019,0,5,9737,5929,17877,プロダクト
1,3000000,14,1202,0,5,15336,12960,18360,プロダクト
0,300000,13,1394,0,4,15112,11700,18900,プロダクト
1,1000000,35,782,0,10,39523,3289,155840,プロダクト
0,200000,10,793,0,8,7744,2754,25920,プロダクト
0,300000,25,2060,0,9,48622,10000,59000,プロダクト
1,800000,30,1102,0,9,8920,3730,16560,テクノロジー
1,400000,20,1164,0,8,6407,5598,7270,ファッション
1,380000,32,1560,0,9,19222,6000,50000,プロダクト
0,100000,22,2789,0,8,19340,1000,32000,プロダクト
0,800000,31,1927,0,15,24853,1000,60000,地域活性化
1,1000000,14,1175,0,5,26440,3200,90000,社会貢献
1,300000,35,1392,0,6,11083,3500,28000,フード
0,200000,29,1145,0,6,42565,7150,201200,プロダクト
0,300000,0,28,0,8,3812,1200,12000,プロダクト
0,1000000,17,4492,0,7,12214,5000,30000,レストラン・バー
1,300000,11,777,0,12,4816,2980,13500,ファッション
1,80000,94,6097,0,10,7050,3500,14000,フード
1,500000,47,1919,0,8,10200,2000,40000,フード
1,1000000,16,1015,0,9,9638,750,30000,出版・ジャーナリズム
0,1000000,3,1517,0,5,19200,1000,50000,テクノロジー
1,500000,28,968,0,3,27840,24360,31320,プロダクト
0,500000,23,1264,0,9,143222,3000,1000000,レストラン・バー
0,4500000,7,517,0,7,163571,5000,1000000,フード
1,200000,27,966,0,6,20983,3400,44000,コスメ・ビューティー
1,3000000,20,1949,0,7,89642,2500,200000,ファッション
0,500000,6,880,0,5,5960,1000,14500,フード
0,1500000,18,918,0,2,7500,5000,10000,コスメ・ビューティー
0,500000,38,1538,0,4,8375,3500,14000,フード
1,400000,14,725,0,4,8725,3800,12600,フード
1,200000,9,522,0,5,16724,9225,44925,プロダクト
0,1000000,14,2222,0,8,50125,3000,300000,アニメ・マンガ
0,300000,42,2957,0,6,6198,1000,10310,教育
1,500000,15,1226,0,8,8912,4000,17600,ファッション
1,2000000,94,2338,0,11,32765,12600,75800,プロダクト
1,150000,49,819,0,20,12314,9798,15685,プロダクト
0,2000000,13,1298,0,9,25140,1080,108000,スポーツ
1,50000,45,1398,0,9,2028,710,3590,プロダクト
0,500000,11,873,0,6,3166,2000,5000,フード
1,1000000,36,1172,0,6,15083,9600,23220,ファッション
1,300000,23,787,0,4,13560,6940,26040,プロダクト
0,100000,27,723,0,5,8208,2180,17400,プロダクト
1,300000,38,1390,0,9,25844,13900,56160,ファッション
0,100000,11,544,0,8,8330,2250,16400,プロダクト
1,1000000,15,1203,0,8,9500,1000,30000,地域活性化
1,200000,76,2356,0,7,33757,9720,58320,ファッション
0,500000,29,1548,0,8,52640,2400,280000,スタートアップ
1,500000,31,1146,0,4,13230,5400,22680,コスメ・ビューティー
0,500000,12,787,0,6,22666,1000,50000,スタートアップ
0,300000,18,1004,0,3,5380,3980,7960,プロダクト
1,500000,37,590,0,12,16334,1800,100000,フード
1,700000,22,2518,0,8,83625,1000,300000,テクノロジー
1,500000,17,4972,0,12,105375,2500,1000000,レストラン・バー
1,300000,23,2043,0,9,20637,11840,47360,プロダクト
1,1000000,60,2080,0,15,28646,14800,65800,プロダクト
1,150000,45,995,0,6,5377,2295,12150,プロダクト
1,300000,29,886,0,11,8296,5940,14672,プロダクト
1,100000,22,1067,0,8,2855,1296,7290,プロダクト
1,100000,18,1483,0,4,77500,54000,98000,プロダクト
1,300000,22,1782,0,4,4250,2500,6500,プロダクト
1,500000,24,1725,0,5,10668,3780,20000,フード
1,500000,30,1147,0,6,18670,4877,46560,プロダクト
1,100000,19,1321,0,3,8666,5000,12000,プロダクト
0,400000,14,463,0,5,5500,1300,13000,フード
0,150000,21,1768,0,10,7540,2200,14800,フード
1,300000,18,1573,0,5,9200,3000,20000,フード
1,300000,12,1961,0,10,44260,2400,200000,アート・写真
0,500000,15,2021,0,13,10846,1000,50000,スポーツ
0,300000,35,934,0,6,6134,4301,8801,プロダクト
1,500000,34,1575,0,11,26136,17280,49572,ファッション
1,300000,17,973,0,7,14678,850,79000,アニメ・マンガ
1,500000,52,1606,0,8,21675,3800,44800,プロダクト
0,10000000,29,1539,0,5,39000,5000,100000,地域活性化
1,2000000,2,0,0,5,99150,23880,179760,テクノロジー
1,1000000,23,1414,0,7,11557,1000,50000,地域活性化
1,1000000,19,1210,0,8,65875,3000,500000,社会貢献
1,300000,19,1377,0,5,24512,3000,108000,プロダクト
0,800000,34,1405,0,6,7283,3000,12000,レストラン・バー
0,400000,18,1761,0,8,7125,1000,30000,アート・写真
0,200000,17,816,0,6,9666,4200,12800,ファッション
1,300000,39,757,0,3,3500,2000,5000,プロダクト
1,200000,31,1512,0,10,6763,2722,10649,プロダクト
0,200000,27,1452,0,11,121272,1500,1300000,ファッション
1,300000,26,1369,0,6,114416,3000,500000,地域活性化
1,3775500,13,1455,0,13,37365,2900,105000,フード
0,500000,19,1019,0,4,51813,26676,98496,音楽
1,35000,19,1338,0,7,4800,4800,4800,フード
1,40000,19,1367,0,7,4800,4800,4800,フード
1,25000,16,1229,0,5,4200,4200,4200,フード
1,20000,17,1238,0,4,3200,3200,3200,フード
1,30000,17,1249,0,6,4200,4200,4200,フード
1,30000,18,1298,0,6,4200,4200,4200,フード
1,45000,19,1329,0,8,4800,4800,4800,フード
1,25000,14,1171,0,4,3200,3200,3200,フード
1,800000,24,1764,0,5,20460,9900,49500,プロダクト
0,1000000,8,1041,0,8,30250,5500,150000,スポーツ
0,300000,37,1902,0,10,17080,1050,45000,ファッション
1,300000,37,1292,0,8,5476,2160,16200,プロダクト
0,300000,17,1588,0,8,12192,3000,30000,教育
0,500000,26,1110,0,5,9800,1000,30000,社会貢献
1,500000,6,1080,0,3,10800,8640,12960,レストラン・バー
0,300000,12,897,0,4,7750,2000,15000,コスメ・ビューティー
1,350000,21,1138,0,11,20227,1000,35000,ファッション
1,1300000,21,1638,0,4,37750,1000,85000,プロダクト
1,300000,40,1343,0,6,26400,8700,87000,プロダクト
1,800000,34,1392,0,6,7283,3000,12000,レストラン・バー
1,300000,29,559,0,2,6142,5967,6318,プロダクト
1,100000,16,1644,0,10,3800,500,10000,地域活性化
0,300000,16,495,0,10,13150,8800,29800,プロダクト
1,1000000,33,1491,0,7,82685,600,240000,プロダクト
1,5000000,31,2128,0,29,21327,1500,100000,音楽
1,600000,29,1834,0,27,18643,11016,30240,ファッション
1,500000,18,1053,0,6,36166,9000,150000,レストラン・バー
0,500000,21,1821,0,8,8140,2710,11500,アート・写真
1,500000,34,1961,0,5,10500,3000,30000,プロダクト
1,300000,30,904,0,12,6783,2600,26000,プロダクト
0,500000,6,384,0,7,14678,1350,60000,スポーツ
1,1000000,8,1519,0,9,41555,3500,250000,レストラン・バー
1,300000,32,2224,0,10,140408,5400,1000000,プロダクト
1,1000000,26,3026,0,7,11528,3500,30000,フード
1,533500,38,1700,0,12,8475,3400,16000,プロダクト
0,990000,18,1495,0,8,5500,1000,10000,ゲーム
1,500000,69,1125,0,7,22547,4320,46410,プロダクト
1,60000,6,629,0,7,7285,500,30000,アニメ・マンガ
1,500000,21,910,0,4,17750,13500,28000,プロダクト
0,1000000,4,3625,0,4,10125,2500,18000,フード
0,500000,8,1852,0,5,10020,6000,13300,プロダクト
1,500000,21,2682,0,9,28555,5000,100000,レストラン・バー
0,1000000,4,572,0,6,26833,1000,100000,地域活性化
1,1000000,17,1449,0,11,9954,5500,19000,地域活性化
1,500000,36,1664,0,6,18433,11900,26000,プロダクト
1,300000,30,1469,0,8,16725,8400,32900,プロダクト
0,500000,21,861,0,14,33185,9900,58320,プロダクト
1,150000,3,78,0,10,6809,800,14621,フード
1,750000,25,1456,0,4,9870,2700,17880,プロダクト
1,300000,24,1998,0,5,4900,2000,10000,フード
1,500000,37,1453,0,5,6896,4500,11800,プロダクト
0,5000000,18,1714,0,13,1476846,1000,9200000,地域活性化
1,100000,38,839,0,4,4225,2990,7930,プロダクト
1,400000,22,1522,0,3,89964,84672,95256,ファッション
1,100000,11,733,0,5,4200,1000,10000,映画・映像
0,300000,29,1347,0,8,8575,7400,9900,ファッション
0,300000,15,951,0,6,9250,3000,18000,フード
1,500000,16,2206,0,13,55615,3000,350000,スタートアップ
0,850000,34,1105,0,5,98300,6500,300000,ファッション
0,460000,14,780,0,8,33625,1000,100000,社会貢献
1,300000,40,1088,0,6,6870,3380,12730,プロダクト
1,1000000,57,2001,0,8,26870,2000,89800,プロダクト
1,4000000,20,1019,0,4,17000,3000,50000,お笑い・エンタメ
0,500000,19,1057,0,7,24071,500,100000,社会貢献
0,3000000,23,3387,0,8,35375,3000,100000,音楽
0,3000000,33,2713,0,20,47125,500,500000,地域活性化
1,500000,52,2256,0,4,47500,10000,100000,コスメ・ビューティー
0,600000,22,659,0,6,10350,4900,30000,プロダクト
1,300000,22,787,0,5,5400,2000,10000,フード
1,300000,54,1898,0,12,6304,1658,13335,プロダクト
0,540000,19,1111,0,8,14445,1080,54000,アート・写真
0,500000,31,935,0,8,47225,20000,107700,ファッション
1,2500000,17,2237,0,17,29764,5000,100000,レストラン・バー
1,200000,34,2540,0,5,7380,4500,10500,フード
0,800000,13,1567,0,6,23500,3000,100000,レストラン・バー
1,1000000,30,1631,0,6,150800,14900,745000,テクノロジー
0,300000,23,2111,0,5,9900,2700,25000,社会貢献
1,200000,24,1088,0,4,5200,3000,8000,フード
0,190000,45,1166,0,9,9500,9500,9500,プロダクト
0,500000,6,379,0,9,12444,1500,50000,社会貢献
0,1500000,6,459,0,5,95480,37000,290000,プロダクト
0,150000,11,754,0,3,3333,2000,5000,スポーツ
0,300000,7,416,0,4,34500,3000,120000,社会貢献
1,500000,16,1267,0,9,24555,3000,100000,地域活性化
1,500000,29,1711,0,8,43437,3000,135000,フード
0,500000,25,2226,0,12,6416,2500,15000,フード
1,150000,22,1444,0,9,5570,3700,7600,プロダクト
0,500000,19,1526,0,5,14260,1000,35200,プロダクト
1,4000000,0,182,0,14,364285,5000,3000000,コスメ・ビューティー
1,500000,8,1036,0,7,77714,1000,500000,教育
0,1000000,17,2014,0,5,7100,1000,16000,フード
1,500000,33,960,0,1,5000,5000,5000,フード
1,500000,9,1002,0,6,41173,21320,65920,ファッション
1,800000,33,1403,0,6,7283,3000,12000,レストラン・バー
0,400000,27,1655,0,6,8333,4000,18000,フード
0,800000,14,1378,0,3,16560,10800,19440,フード
1,100000,27,948,0,8,528243,2780,2388000,プロダクト
0,5000000,8,735,0,8,79750,3000,200000,映画・映像
1,324000,46,1768,0,7,28866,19656,56160,ファッション
0,1250000,24,1033,0,12,8650,1900,45000,プロダクト
0,300000,3,785,0,5,4200,1000,10000,スポーツ
0,1000000,23,1527,0,10,14800,3500,72000,フード
0,1000000,37,1120,0,8,14312,1600,49000,プロダクト
0,300000,20,3122,0,8,36750,3000,150000,演劇・パフォーマンス
1,1000000,40,3119,0,13,15798,8075,42750,フード
0,1000000,25,475,0,5,20600,8000,50000,社会貢献
1,400000,14,2925,0,9,45166,9500,90000,ファッション
1,300000,9,1088,0,7,16714,3000,50000,スポーツ
0,500000,7,397,0,9,17111,1000,45000,レストラン・バー
0,1000000,14,1461,0,9,31111,3000,100000,アート・写真
0,1000000,16,778,0,9,52444,3000,300000,地域活性化
0,500000,18,686,0,6,10833,5000,20000,フード
0,550000,6,613,0,7,9240,1000,21600,フード
1,500000,36,1934,0,10,37260,13600,80000,プロダクト
0,290000,5,1309,0,12,77442,995,500000,アート・写真
1,300000,30,1964,0,12,25075,2000,80000,プロダクト
0,200000,13,1545,0,9,13388,1500,50000,出版・ジャーナリズム
0,800000,26,2338,0,10,42200,1000,200000,アニメ・マンガ
0,4000000,31,2734,0,5,10720,2700,29160,映画・映像
0,150000,14,872,0,4,18200,13000,26000,プロダクト
0,300000,6,576,0,6,10233,1000,30000,フード
1,300000,32,1361,0,6,20823,12000,48840,プロダクト
0,200000,26,1157,0,3,6500,3500,10000,プロダクト
0,500000,25,1851,0,11,122681,1100,1200000,地域活性化
0,1000000,35,1662,0,6,7967,3900,16575,ファッション
1,300000,30,981,0,5,3000,2200,4200,フード
0,300000,7,588,0,13,12153,1000,50000,地域活性化
1,216000,16,1432,0,5,7482,2668,12625,コスメ・ビューティー
1,500000,16,1099,0,11,35909,4000,150000,フード
1,500000,9,728,0,5,20600,3000,50000,教育
1,2800000,26,2260,0,13,55930,1080,280000,映画・映像
1,400000,11,1303,0,11,210545,1000,2000000,スポーツ
1,300000,11,1645,0,6,17765,14970,21600,プロダクト
1,300000,48,1330,0,7,7128,1962,27907,プロダクト
0,500000,10,656,0,5,45300,3500,200000,フード
1,1000000,54,2013,0,6,121830,19800,425340,テクノロジー
1,200000,20,1051,0,6,5000,1000,8000,テクノロジー
1,300000,53,1485,0,11,39327,11600,71000,プロダクト
1,500000,19,2569,0,8,68310,3240,324000,映画・映像
0,200000,33,1329,0,10,20030,9500,35000,プロダクト
1,500000,35,1506,0,8,4342,2400,6000,プロダクト
1,300000,20,998,0,4,7650,2500,14000,フード
0,500000,24,666,0,6,10583,8500,13000,プロダクト
1,300000,96,2380,0,9,26400,3800,35800,ファッション
0,1000000,16,1921,0,12,17125,5000,85000,フード
1,100000,57,1604,0,7,5035,1750,12500,プロダクト
0,400000,12,1198,0,5,19600,3000,50000,地域活性化
1,300000,16,613,0,5,4840,3500,7500,プロダクト
1,300000,40,952,0,6,21805,7840,73500,プロダクト
0,200000,26,988,0,8,2012,1000,3000,プロダクト
1,400000,22,1055,0,6,17421,10190,23790,プロダクト
0,500000,18,1684,0,5,12260,3500,30000,レストラン・バー
0,500000,34,1569,0,6,12833,7650,17600,ファッション
1,500000,38,1073,0,11,5165,2580,12800,プロダクト
0,300000,35,839,0,4,15357,15357,15357,ファッション
0,300000,10,737,0,8,32838,17500,55296,ファッション
1,500000,29,1401,0,5,9506,6370,13720,プロダクト
1,700000,26,2411,0,4,14387,4860,25920,フード
1,500000,22,493,0,5,19608,13980,32480,ファッション
1,5000000,12,1764,0,4,20150,8000,33200,アニメ・マンガ
1,200000,56,1173,0,7,9657,5520,16500,プロダクト
1,1000000,11,1065,0,7,69928,4000,250000,レストラン・バー
1,200000,25,1067,0,5,13906,3980,34800,プロダクト
0,420000,22,1165,0,6,9480,6033,13789,プロダクト
0,300000,12,551,0,7,5285,2000,10000,フード
1,500000,22,2148,0,7,36342,3000,120000,レストラン・バー
1,1000000,26,1373,0,7,15802,10800,35520,プロダクト
1,1000000,30,1990,0,6,16860,8980,32800,プロダクト
1,2000000,16,1503,0,12,57508,1000,510100,地域活性化
0,300000,21,2634,0,10,29842,3000,124000,プロダクト
0,500000,3,765,0,5,34040,4500,100000,フード
0,500000,9,1236,0,6,127620,1080,432000,スタートアップ
0,300000,18,842,0,6,8886,2800,15000,レストラン・バー
1,100000,23,1372,0,6,1750,1000,4300,プロダクト
1,300000,21,1666,0,8,41187,5000,250000,フード
1,500000,49,2478,0,12,12267,3888,29970,ファッション
0,400000,26,1245,0,5,8200,4000,13000,スタートアップ
1,2000000,14,993,0,10,189500,5000,500000,音楽
1,2000000,0,8,0,8,71875,10000,200000,映画・映像
0,500000,16,722,0,8,22155,3240,85000,レストラン・バー
1,500000,26,864,0,3,5875,5140,6610,プロダクト
0,500000,34,1407,0,6,5750,2500,14500,ファッション
1,300000,23,833,0,4,9305,5980,12800,プロダクト
0,1000000,7,701,0,3,19133,9800,29800,プロダクト
1,300000,6,1602,0,10,86800,3000,300000,地域活性化
0,500000,25,992,0,9,12866,6900,21000,プロダクト
1,1500000,3,391,0,10,19550,3000,100000,演劇・パフォーマンス
0,100000,10,1884,0,2,1500,1000,2000,社会貢献
1,300000,53,966,0,4,30800,27800,33800,プロダクト
1,500000,11,433,0,7,20614,3000,32100,ファッション
0,300000,31,1644,0,11,10884,1800,23328,ファッション
1,300000,35,2135,0,11,12578,8400,20000,プロダクト
1,470000,115,10289,0,15,135686,12696,780000,プロダクト
0,300000,6,714,0,5,17200,1000,50000,プロダクト
0,300000,31,1297,0,4,2250,2000,2500,アート・写真
0,500000,15,1584,0,9,8555,1000,20000,フード
1,800000,32,1367,0,6,7283,3000,12000,レストラン・バー
0,100000,23,414,0,5,16370,9180,34560,プロダクト
0,1000000,23,1632,0,9,32000,3000,160000,レストラン・バー
1,2500000,0,110,0,17,107941,3000,500000,教育
1,300000,24,1154,0,14,34250,3000,320000,ファッション
1,200000,21,1212,0,5,26320,2800,80000,コスメ・ビューティー
1,525000,32,1656,0,5,209952,192780,226800,プロダクト
0,300000,29,1501,0,6,6030,5130,7200,プロダクト
1,1300000,18,1888,0,6,10462,1111,39390,フード
0,200000,15,1107,0,2,6500,3000,10000,フード
1,300000,49,1767,0,10,18350,9200,54800,プロダクト
1,500000,13,2237,0,3,44000,12000,100000,地域活性化
0,1500000,22,1290,0,3,80466,71800,89800,プロダクト
0,300000,19,1300,0,4,4837,2980,6260,レストラン・バー
0,540000,24,1189,0,15,45780,700,300000,地域活性化
1,1000000,23,1537,0,6,45462,2142,225260,プロダクト
0,300000,35,1137,0,7,3614,1800,9600,フード
1,800000,53,1814,0,6,39748,800,68400,ファッション
1,200000,10,364,0,2,3929,3929,3929,プロダクト
1,1000000,5,326,0,7,19644,8970,54250,フード
1,500000,3,755,0,4,7597,6032,11000,プロダクト
0,437761,19,1770,0,6,14666,1000,50000,社会貢献
0,2000000,33,1079,0,7,19714,3000,50000,地域活性化
0,500000,19,594,0,9,18911,14000,55000,プロダクト
0,500000,6,821,0,4,9217,5000,13570,フード
1,500000,33,1374,0,5,23607,7740,70950,プロダクト
1,1000000,21,1546,0,5,67986,53460,106930,プロダクト
0,2000000,6,1372,0,11,15045,5000,33000,フード
0,200000,22,2259,0,7,1967,880,3570,プロダクト
1,300000,28,1165,0,15,19393,4100,38000,ファッション
1,1000000,23,2014,0,7,28857,2000,93000,ファッション
0,500000,19,944,0,12,8066,2000,13600,プロダクト
1,500000,6,1018,0,5,68336,8640,300000,レストラン・バー
1,150000,26,1554,0,5,13240,1600,50000,フード
0,500000,4,412,0,3,70333,4500,200000,ファッション
0,500000,7,1083,0,12,47048,3980,159980,レストラン・バー
1,1000000,22,1892,0,6,12583,7500,18000,フード
1,800000,11,1332,0,5,30200,1000,120000,レストラン・バー
1,500000,30,1111,0,3,27500,25000,29500,ファッション
0,260000,5,844,0,3,11666,5000,20000,出版・ジャーナリズム
1,200000,27,715,0,6,60933,8000,150000,プロダクト
1,500000,26,1187,0,4,15900,9600,25200,ファッション
1,150000,0,232,0,6,6878,2900,13770,プロダクト
1,50000,16,2392,0,5,1100,500,3000,フード
1,700000,35,1472,0,17,28900,500,250000,社会貢献
1,300000,13,694,0,8,4062,1500,10000,ファッション
0,500000,16,502,0,6,8500,6500,10000,フード
1,700000,22,2037,0,8,18562,3500,50000,アニメ・マンガ
1,500000,32,1883,0,7,16508,7560,25920,ファッション
0,300000,21,1439,0,6,10750,1500,25000,フード
1,300000,24,1808,0,7,13760,9730,19460,プロダクト
1,250000,18,420,0,5,7960,1800,20000,プロダクト
1,300000,45,1993,0,8,31053,4060,200000,プロダクト
1,300000,24,802,0,7,56857,3000,200000,プロダクト
1,1000000,37,2107,0,7,15657,4300,25000,ファッション
1,300000,43,1469,0,21,12847,8700,26000,プロダクト
1,300000,26,576,0,7,61420,11840,222000,プロダクト
1,500000,24,1391,0,5,8262,3900,18000,スタートアップ
0,500000,24,851,0,11,6363,1000,20000,地域活性化
0,500000,16,701,0,7,26000,2000,120000,レストラン・バー
1,750000,33,1716,0,3,19800,17600,22000,プロダクト
1,500000,38,1437,0,6,19840,18600,21080,プロダクト
1,300000,31,599,0,7,6264,3402,11340,プロダクト
1,300000,9,1667,0,8,7687,500,30000,地域活性化
1,200000,29,2164,0,9,7733,2100,18700,フード
1,250000,9,1532,0,4,35000,28000,42000,レストラン・バー
1,1000000,23,1693,0,19,24289,3500,100000,地域活性化
0,100000,57,2302,0,10,6710,2400,12000,ファッション
0,700000,12,386,0,4,23785,1570,86400,プロダクト
1,300000,23,1366,0,5,6300,1500,15000,ゲーム
0,500000,33,1261,0,6,11500,1000,50000,地域活性化
1,300000,53,3288,0,11,15104,5346,50000,プロダクト
0,1000000,19,1487,0,4,30750,3000,100000,地域活性化
1,500000,18,1426,0,8,28562,2500,100000,スタートアップ
0,500000,5,509,0,2,6250,6000,6500,フード
0,3500000,0,216,0,13,37696,2980,129600,出版・ジャーナリズム
0,200000,40,1569,0,5,14020,2000,50000,プロダクト
0,450000,21,2345,0,10,9700,3000,15000,地域活性化
1,300000,30,1258,0,6,16886,5440,47600,プロダクト
0,1600000,17,2512,0,18,20160,5400,54000,演劇・パフォーマンス
1,300000,24,2511,0,9,23305,1750,100000,音楽
1,500000,9,698,0,7,17000,1000,50000,音楽
0,200000,52,2256,0,15,6177,960,19896,ファッション
1,200000,24,1322,0,8,11500,3000,20000,フード
1,300000,28,437,0,11,14707,3840,97520,プロダクト
0,300000,19,1492,0,6,25725,3150,93600,フード
1,500000,42,1507,0,4,36716,26247,58431,プロダクト
0,1750000,29,841,0,8,409937,3000,3000000,アート・写真
0,1000000,13,893,0,8,13875,3000,50000,地域活性化
1,120000,9,1430,0,6,1775,600,5000,演劇・パフォーマンス
1,500000,25,1311,0,8,60750,1500,250000,プロダクト
1,300000,40,1049,0,7,76088,15840,237600,プロダクト
0,300000,37,1232,0,9,12944,3000,38000,ファッション
1,1800000,32,3916,0,19,162868,500,1000000,ファッション
1,500000,25,1630,0,8,12500,7000,20000,レストラン・バー
1,324000,48,1619,0,7,19841,8640,34992,プロダクト
1,300000,46,1802,0,9,8108,5780,9930,ファッション
0,2000000,29,1220,0,8,24687,2500,100000,フード
1,1080000,23,1921,0,8,15337,2800,41000,フード
0,1000000,18,1517,0,7,48471,9300,96000,スタートアップ
1,200000,25,2427,0,5,45633,3824,129600,プロダクト
1,500000,21,2194,0,6,27666,3000,100000,レストラン・バー
0,1500000,32,2791,0,16,27718,8000,200000,スタートアップ
0,1000000,11,578,0,3,5000,2500,10000,スポーツ
1,200000,8,1510,0,8,19375,500,70000,レストラン・バー
1,1000000,21,893,0,6,10850,4800,32000,フード
0,7770000,3,1819,0,3,120000,10000,300000,地域活性化
0,500000,37,800,0,10,12265,2500,32670,プロダクト
0,300000,16,1442,0,8,11125,3000,50000,アニメ・マンガ
1,500000,31,1598,0,9,24111,5000,100000,地域活性化
0,300000,28,2416,0,6,3333,1800,4800,コスメ・ビューティー
0,540000,25,932,0,12,17583,3000,50000,社会貢献
1,1000000,21,1633,0,5,27900,5500,100000,レストラン・バー
1,300000,21,635,0,9,10905,1602,33400,プロダクト
0,1000000,30,1385,0,6,14645,9860,22040,スポーツ
0,1000000,23,1846,0,8,230375,3000,1000000,スポーツ
0,500000,28,465,0,4,25500,19800,39600,プロダクト
1,500000,24,1017,0,6,15470,4160,46800,プロダクト
1,600000,79,2538,0,6,21551,7980,27960,プロダクト
1,250000,26,1433,0,3,18660,9980,27000,プロダクト
1,1500000,30,763,0,10,17665,1750,140000,プロダクト
0,500000,4,835,0,5,21168,3240,54000,社会貢献
1,3000000,27,2264,0,17,162806,7200,480760,音楽
0,9000000,14,843,0,12,23350,1200,100000,社会貢献
1,300000,21,1665,0,6,45833,5000,129600,レストラン・バー
1,800000,34,1462,0,7,6742,3000,12000,レストラン・バー
0,140000,8,745,0,4,17500,10000,30000,音楽
1,300000,60,1414,0,10,12575,8721,18144,プロダクト
0,500000,26,1059,0,5,70108,2080,234400,ゲーム
0,250000,4,856,0,2,7500,5000,10000,フード
1,300000,32,1238,0,12,8338,6000,20000,ファッション
1,300000,22,869,0,12,4237,2700,5850,プロダクト
1,1000000,25,1588,0,5,83288,38860,203000,プロダクト
1,500000,81,3837,0,19,20600,4800,39500,プロダクト
1,3000000,21,1506,0,13,230372,3240,1080000,映画・映像
0,1000000,18,1550,0,10,103464,3240,432000,アニメ・マンガ
0,500000,13,609,0,8,19000,4000,40000,プロダクト
1,200000,17,1446,0,5,7200,1000,15000,アート・写真
1,500000,24,1048,0,7,7414,5100,10300,プロダクト
1,300000,28,881,0,5,19360,12600,28000,プロダクト
0,3000000,16,1312,0,7,13857,1000,50000,地域活性化
0,500000,15,1119,0,6,6083,3000,11500,レストラン・バー
1,200000,9,719,0,4,176625,22000,596000,プロダクト
1,100000,35,1521,0,4,7125,3750,9500,プロダクト
1,5000000,23,866,0,14,64233,13122,324000,プロダクト
0,5000000,2,130,0,20,150900,2000,800000,地域活性化
0,1000000,4,585,0,6,32666,1000,150000,映画・映像
1,500000,53,1750,0,6,20645,8900,63500,ファッション
0,500000,6,704,0,5,29200,1000,100000,スポーツ
0,500000,36,731,0,9,24611,5300,150000,ファッション
1,5000000,6,1150,0,14,149502,2160,1080000,アニメ・マンガ
0,1000000,19,1760,0,7,99785,3500,220000,スタートアップ
0,800000,55,5706,0,14,20214,5000,100000,フード
1,1000000,78,2396,0,8,65695,19800,208000,プロダクト
